Start Time,End Time,Text,translated_text
240.02,245.22," Even before the meeting in Alaska, President Xi had warned about the dawn of a new cold",Noch vor dem Treffen in Alaska hatte Präsident Xi vor dem Anbruch einer neuen Kä
245.22,246.5, war.,Krieg.
246.5,250.54," During President Trump's time in office, China found the U.S. less predictable than",Während der Amtszeit von Präsident Trump fand China die USA weniger vorhers
250.54,252.06, past administrations.,Frühere Regierungen.
252.06,255.62, And I just announced another 10 percent tariff.,Und ich habe gerade einen weiteren 10 Prozent-Zoll angekündigt.
255.62,261.26, Mr. Trump imposed tariffs on hundreds of billions of dollars of Chinese products in response,Als Reaktion darauf hat Trump Zölle auf Hunderte Milliarden Dollar an chi
261.26,267.22, to what he called unfair trade practices and the theft of U.S. intellectual property.,", er nannte es unfaire Handelspraktik"
267.22,271.38," So far, the Biden administration has kept the tariffs in place.",Bisher hat die Regierung Biden die Zölle beibehalten.
271.38,275.1, I also told President Xi that we'll maintain a strong military presence in China.,"Ich habe auch Präsident Xi gesagt, dass wir eine starke milit"
275.1,280.26000000000005, China may be the only big issue of the day in Washington in which Democrats and Republicans,"China könnte das einzige große Thema des Tages in Washington sein, bei dem Demokraten und Re"
280.26000000000005,282.46000000000004, find common cause.,finden Sie eine gemeinsame Ursache.
282.46000000000004,288.42," The Chinese have stolen hundreds of billions, if not trillions of dollars of trade secrets","Die Chinesen haben hunderte, wenn nicht Billionen Dollar an Handelsgeheimnissen"
288.42,291.3, and intellectual property from the United States.,und geistiges Eigentum aus den Vereinigten Staaten.
291.3,293.3, That sounds like the actions of an enemy.,Das klingt wie die Handlungen eines Feindes.
293.3,299.06, It certainly sounds like the actions of someone who's trying to compete unfairly and increasingly,"Es klingt sicherlich wie das Handeln eines jemanden, der versucht, ungerecht"
299.06,300.54, in adversarial ways.,auf konfrontative Weise.
300.54,304.54, But we're much more effective and stronger when we're bringing like-minded and similarly,"Aber wir sind viel wirksamer und stärker, wenn wir gleichgesinnte und"
304.54,308.78000000000003," we've countries together to say to Beijing, this can't stand and it won't stand.","Wir haben Länder zusammen, um Peking zu sagen, das kann und wird nicht stehen."
308.78000000000003,314.18, So was that a message that President Biden has delivered to President Xi?,"War das also eine Botschaft, die Präsident Biden Präsident Xi gegeben"
314.18,317.70000000000005, Certainly in their first conversation.,Sicherlich in ihrem ersten Gespräch.
317.70000000000005,318.94, They covered a lot of ground.,Sie legten viel Boden ab.
318.94,321.06, It was reportedly a two-hour phone call.,Es war angeblich ein zweistündiger Anruf.
321.06,322.06," It was, yeah.","Es war, ja."
322.06,323.06, I was there.,Ich war dort.
323.06,328.62, And so did President Biden tell President Xi to cut it out?,"Und so hat Präsident Biden Präsident Xi gesagt, er soll"
328.62,334.14000000000004, President Biden made clear that in a number of areas we have real concerns about the,"Präsident Biden hat klargestellt, dass wir in einer Reihe von Bereichen echte"
334.14,340.46, actions that China is taking and that includes in the economic area and that includes the theft,"Maßnahmen, die China ergreift, und das schließt auch den wirtschaftlichen"
340.46,341.94, of intellectual property.,-
341.94,349.74, China's gross domestic product is expected to surpass the United States as early as 2028.,Chinas Bruttoinlandsprodukt wird voraussichtlich schon 2028 die Vereinigt
349.74,352.82," Well, it's a large country.","Nun, es ist ein großes Land."
352.82,353.82, It's got a lot of people.,Es gibt viele Leute.
353.82,359.34," If China becomes the wealthiest country in the world, doesn't that also make it the most","Wenn China das reichste Land der Welt wird, ist es dann nicht auch das"
359.34,360.34, powerful?,mächtig?
360.34,363.14, A lot depends on how it uses that wealth.,"Viel hängt davon ab, wie es diesen Reichtum nutzt."
363.14,364.82, It has an aging population.,Es hat eine alternde Bevölkerung.
364.82,368.66, It has significant environmental problems and so on.,Es hat erhebliche Umweltprobleme usw.
368.66,371.14," But here's the way I think about it, nor are writ large.","Aber hier ist die Art und Weise, wie ich darüber nachdenke, und auch sind"
371.14,375.34," If we're talking about what really makes the wealth of a nation, fundamentally it's","Wenn wir über das reden, was wirklich den Reichtum einer Nation ausmacht,"
375.34,381.06, its human resources and the ability of any one country to maximize their potential.,"seinen Humanressourcen und die Fähigkeit eines Landes, sein Poten"
381.06,382.42, That's the challenge.,Das ist die Herausforderung.
382.42,383.94," For us, it's the challenge for China.",Für uns ist es die Herausforderung für China.
383.94,389.94, I think we're in a much better place to maximize that human potential than any country,"Ich denke, wir sind viel besser aufgestellt, um dieses menschliche Potenzial"
389.94,391.78, on Earth if we're smart about it.,"auf der Erde, wenn wir klug damit umgehen."
391.78,398.02," China thinks long-term strategically, decades in advance, is America just caught up on the","China denkt strategisch langfristig, Jahrzehnte im voraus, ist Amerika gerade auf"
398.02,406.42," latest fires here and there and we're not thinking long-term strategically and as a result,",letzten Brände hier und da und wir denken nicht langfristig strategisch und in
406.42,408.1, China will surpass us.,China wird uns überholen.
408.1,414.74," What I found looking at our own history is that when we've confronted a significant challenge,","Was ich an unserer eigenen Geschichte erfuhr, ist, dass wir, wenn"
414.74,420.18," significant competition, significant adversity, we've managed to come together and actually","Wettbewerb, widrige Umstände, wir haben es geschafft, zusammenzu"
420.18,424.18," do the long-term thinking, the long-term investment and that is really the moment we're in","- das langfristige Denken, die langfristige Investition, und das ist wirklich der Moment"
424.18,427.38, now and that's the test that I think we're facing.,"jetzt und das ist der Test, den wir, glaube ich, vor uns haben."
427.38,428.86, Are we actually going to rise to it?,Werden wir uns tatsächlich dieser Herausforderung stellen?
428.86,431.42, President Biden believes we are.,"Präsident Biden glaubt, dass wir es sind."
431.42,436.62, Anthony Blinken occupies a suite of offices on the seventh floor of the State Department.,Anthony Blinken nimmt eine Suite von Büros im siebten Stock des State Department
436.62,440.58, But he first worked for Joe Biden at the Senate Foreign Relations Committee nearly,"Aber er arbeitete zunächst für Joe Biden im Senat Foreign Relations Committee, fast"
440.58,444.66, 20 years ago and has barely left his side since.,Vor 20 Jahren hat er kaum seine Seite verlassen.
444.66,449.22," In the Obama White House, Secretary Blinken held concurrent roles as an assistant to the",Im Weißen Haus Obama arbeitete Secretary Blinken gleichzeitig als Assistent des
449.22,454.06, President and the National Security Advisor for Vice President Biden.,Präsident und Berater für nationale Sicherheit für Vizepräsident Biden.
454.06,458.54, It's been the most consequential professional relationship and also in many ways personal,Es war die folgenreichste professionelle Beziehung und auch in vielerlei Hinsicht persönlich.
458.54,461.34, relationship that I've had.,"Beziehung, die ich hatte."
461.34,462.66, How often do you speak?,Wie oft sprechst du?
462.66,463.66, It's pretty close to daily.,The room was very clean and comfortable.
463.66,465.66, You speak to him every day.,Du sprechst mit ihm jeden Tag.
465.66,467.26, In one way or another.,Auf die eine oder andere Weise.
467.26,469.34, We're pretty good at meetings.,Wir sind ziemlich gut bei Treffen.
469.34,470.9, So there are a few of those.,Es gibt also einige davon.
470.9,476.74, When I thought about the relationship that you have had with President Biden over the,"Als ich an die Beziehungen denke, die Sie mit Präsident Biden während"
476.74,481.66," years in the Senate and then when he was Vice President, the only relationship that I could","- Jahre im Senat und dann als er Vizepräsident war, die einzige Beziehung"
481.66,487.26," come up with, though I'm not a historian, was of course Secretary Baker and President",", obwohl ich kein Historiker bin, war natürlich Secretary Baker und President"
487.26,488.26, George H.W.,George H.W.
488.26,489.26, Bush.,Bush.
489.26,491.1, I'd be flattered by any comparison to Secretary Baker.,Ich würde mich über jeden Vergleich zu Secretary Baker freuen.
491.1,494.5, I actually spoke to him on the phone a few months ago.,Ich habe vor einigen Monaten tatsächlich mit ihm telefoniert.
494.5,499.82, And we talked about the importance of ideally a Secretary of State having a close relationship,Und wir haben über die Bedeutung einer engen Beziehung zwischen einem Staatssekret
499.82,500.82, with the President.,mit dem Präsidenten.
500.82,506.06," He was extraordinarily effective for all sorts of reasons, but that was I think a source","Er war aus allen möglichen Gründen außerordentlich wirkungsvoll, aber das"
506.06,507.86, of his effectiveness.,Effizienz seiner Arbeit.
507.86,512.54, Secretary of State James Baker helped President George H.W. Bush end the Cold War with the,Präsident George H.W. Bush hat mit dem amerikanischen Außenminister James Baker
512.54,514.18, Soviet Union.,Sowjetunion.
514.18,520.58, The current Secretary is in the midst of winding down America's longest war in Afghanistan.,Der derzeitige Sekretär ist mitten in der Schließung des längst
520.58,529.0600000000001, Are you prepared for a worst case scenario in Afghanistan where the U.S.-backed government,"Sind Sie bereit für ein schlimmstes Szenario in Afghanistan, wo die von den USA"
529.0600000000001,532.34, fails and the Taliban takes over?,scheitert und die Taliban übernehmen?
532.34,535.62, We have to be prepared for every scenario and there are a range of them.,"Wir müssen uns auf jedes Szenario vorbereiten, und es gibt eine"
535.62,540.26," And we're looking at this in a very clear, eyed way.",Und wir sehen das sehr klar und mit Augen.
540.26,546.3000000000001," But Nora, we've been engaged in Afghanistan for 20 years and we sometimes forget why we","Aber Nora, wir sind seit 20 Jahren in Afghanistan und wir vergessen manchmal,"
546.3000000000001,548.0600000000001, went there in the first place.,"hat mich sehr gefreut, dass ich dorthin gegangen bin."
548.06,551.54, And that was to deal with the people who attacked us on 9-11.,"Und das war, um mit den Leuten, die uns angriffen am 9-11."
551.54,552.54, And we did.,Und wir haben es getan.
552.54,555.4599999999999, Just because our troops are coming home doesn't mean we're leaving.,"Nur weil unsere Truppen nach Hause kommen, bedeutet das nicht, dass wir abziehen."
555.4599999999999,556.54, We're not.,Wir sind es nicht.
556.54,557.9799999999999, Our embassy is staying.,Unsere Botschaft ist hier.
557.9799999999999,562.78," The support that we're giving to Afghanistan when it comes to economic support, development,","Die Unterstützung, die wir Afghanistan geben, wenn es um wirtschaftliche Unterstützung, Entwicklung,"
562.78,566.18," humanitarian, that remains.","humanitäre, das bleibt."
566.18,569.42," And not only from us, from partners and allies.","Und nicht nur von uns, von Partnern und Verbündeten."
569.42,571.18, Somewhat related.,Etwas eng miteinander verbunden.
571.18,574.26, Will the Biden administration close Guantanamo Bay?,Wird die Regierung Biden Guantanamo Bay schließen?
574.26,576.02, We believe that it should be.,"Wir glauben, dass es sein sollte."
576.02,579.3," That's certainly a goal, but it's something that we'll bring some focus to in the months","Das ist sicherlich ein Ziel, aber wir werden uns in den kommenden Monaten darauf konzen"
579.3,580.3, ahead.,.
580.3,585.26," In this past Wednesdays addressed to Congress, President Biden spoke about his plans for","In seinen letzten Mittwochs an den Kongress gerichtet, sprach"
585.26,587.1, immigration reform.,Reform der Einwanderung.
587.1,591.5," For more than 30 years, politicians have talked about immigration reform and we've done","Seit über 30 Jahren sprechen Politiker über die Einwanderungsreform, und wir"
591.5,592.5, nothing about it.,The room was very small and the bathroom was very small.
592.5,594.8199999999999, It's time to fix it.,"Es ist an der Zeit, es zu reparieren."
594.8199999999999,599.34," It's a subject not usually central to the State Department's mission, but we ask Secretary","Es ist ein Thema, das normalerweise nicht im Mittelpunkt der Mission des Außenministeriums steht,"
599.34,604.06, Blinken about it because of the refugee crisis on America's southern border.,Blinken darüber wegen der Flüchtlingskrise an der amerikanischen Südgrenze
604.06,608.78, Border crossings for undocumented immigrants have skyrocketed.,Die Grenzübergänge für illegale Einwanderer sind in die Höhe geschossen.
608.78,613.9799999999999," In March, more than 170,000 people were taken into custody.",Im März wurden mehr als 170 000 Menschen in Haft genommen.
613.9799999999999,617.5799999999999, That's the highest in 20 years.,Das ist das höchste Niveau seit 20 Jahren.
617.5799999999999,621.02, Are the policies of the Biden administration to blame?,Sind die Politiken der Biden-Administration schuld?
621.02,622.02, No.,Nein.
622.02,626.8599999999999, What we're seeing is indeed a surge of people to the border.,"Was wir sehen, ist tatsächlich eine Zunahme der Menschen an die Grenze."
626.8599999999999,629.4599999999999, We've seen that in the past.,Das haben wir in der Vergangenheit gesehen.
629.46,637.5400000000001," But we inherited a totally broken system, broken intentionally.","Aber wir haben ein völlig zerbrochenes System geerbt, das"
637.5400000000001,639.7800000000001, It takes time to fix it.,"Es dauert Zeit, es zu reparieren."
639.7800000000001,642.0600000000001," And by the way, our message is very clear.",Und übrigens ist unsere Botschaft sehr klar.
642.0600000000001,643.1800000000001, Don't come.,Kommen Sie nicht.
643.1800000000001,644.98, The border is not open.,Die Grenze ist nicht offen.
644.98,646.82, You won't get in.,Sie werden nicht ins Hotel kommen.
646.82,651.34, But we have to understand what is motivating so many people to do this.,"Aber wir müssen verstehen, was so viele Menschen dazu motiviert."
651.34,652.98, It is usually desperation.,Es ist normalerweise Verzweiflung.
652.98,653.98, But that's unnew.,Aber das ist nicht neu.
653.98,657.74, I want to talk about the policies of the Biden administration because President Biden,"Ich möchte über die Politik der Biden-Administration sprechen, weil Präsident Bi"
657.74,665.82," did use his executive authority to curb deportations, to allow more asylum seekers to enter the","hat seine Exekutivgewalt genutzt, um die Abschiebungen zu"
665.82,667.46, United States.,United States.
667.46,673.86, So are these new policies by the administration contributing to this surge?,Sind also diese neuen Politiken der Regierung ein Beitrag zu dieser steilen Zunahme
673.86,679.0600000000001, We're focused when it comes to people coming in to making sure that children on a company,"Wir sind konzentriert, wenn es um Menschen kommt, um sicherzustellen"
679.0600000000001,683.46, minors are treated humanly and according to the law.,Minderjährige werden menschenwürdig und rechtlich behandelt.
683.46,687.62, Is it problematic to tell migrants?,"Ist es problematisch, Migranten zu sagen?"
687.62,689.82," Well no, you can't come here.","Nun nein, du kannst nicht hierher kommen."
689.82,694.26, And then at the same time create a different situation on the ground that does allow them,"Und dann gleichzeitig eine andere Situation vor Ort, die ihnen erlaubt"
694.26,695.26, to come.,", um zu kommen."
695.26,696.26, But the point is they're not.,Aber es geht nicht darum.
696.26,704.7, And one of the challenges that we've had is that traffickers and others are trying to,"Und eine der Herausforderungen, die wir hatten, ist, dass Menschenhändler und andere versuchen,"
704.7,706.22, tell them that the border is open.,"ihnen sagen, dass die Grenze offen ist."
706.22,707.22, It's not.,Das ist nicht der Fall.
707.22,708.22, But children are being allowed in.,Aber es werden Kinder erlaubt.
708.22,709.22, And they're being-,Und sie sind-
709.22,711.98, Children of the one exception because we will not.,"Kinder der eine Ausnahme, weil wir nicht."
711.98,714.54, It is the right thing to do.,Das ist richtig.
714.54,716.34, We are not going to abide.,Wir werden nicht daran festhalten.
716.34,720.98," The notion that children are kept in a precarious, dangerous situation.","Die Vorstellung, dass Kinder in einer prekären, gefährlichen Situation gehalten werden."
720.98,722.86, That is unacceptable.,Das ist inakzeptabel.
722.86,725.62, Blinken himself is a father of two young children.,Blinken selbst ist Vater von zwei kleinen Kindern.
725.62,731.02, And hails from a family that only a few generations ago were themselves refugees.,"Und kommt aus einer Familie, die vor nur wenigen Generationen selbst Flüchtlinge waren."
731.02,737.38," His paternal, great-grandfather, Meyer Blinken, emigrated to New York City from Ukraine, fleeing","Sein Vater, Urgroßvater Meyer Blinken, emigrierte"
737.38,740.5, Russian oppression in 1904.,Die russische Unterdrückung im Jahre 1904.
740.5,745.78," This coming week, the Secretary of State will visit Ukraine to show support for the country","In dieser Woche wird der Außenminister der Ukraine sein Land besuchen, um seine Unterstützung für das"
745.78,749.94, currently in the throes of more recent Russian aggression.,Heute befindet sich das Land in der letzten Phase der russischen Aggression.
749.94,756.9," President Putin has amassed a very large force at the border with Ukraine more than 100,000",Präsident Putin hat an der Grenze zur Ukraine eine sehr große Truppe zusammengefass
756.9,758.38, troops.,- - - - - - - - -
758.38,759.82, What is Putin up to?,Was hat Putin zu tun?
759.82,762.82, You're right.,Sie haben Recht.
762.82,768.22, More forces amassed on the border with Ukraine than at any time since 2014 when Russia actually,Mehr Truppen sind an der Grenze zur Ukraine angehäuft als zu
768.22,769.22, invaded.,Invadiert.
769.3000000000001,773.1, I can't tell you that we know Mr. Putin's intentions.,"Ich kann Ihnen nicht sagen, dass wir die Absichten von Herrn Putin kennen."
773.1,777.9, There are any number of things that he could do or choose not to do.,"Es gibt eine ganze Reihe von Dingen, die er tun könnte oder nicht tun möchte"
777.9,784.6600000000001, What we have seen in the last few days is apparently a decision to pull back some of those,"Was wir in den letzten Tagen gesehen haben, ist offensichtlich eine Entscheidung, einige dieser"
784.6600000000001,785.6600000000001, forces.,- Streitkräfte.
785.6600000000001,788.5400000000001," We've seen some of them, in fact, start to pull back.","Wir haben gesehen, dass einige von ihnen tatsächlich anfangen, zurückzuziehen."
788.5400000000001,790.3000000000001, That's been verified that they are pulling back.,"Das ist bestätigt worden, dass sie sich zurückziehen."
790.3000000000001,792.1, Starting now.,Ab sofort.
792.1,798.1800000000001," We're watching that very, very carefully.","Wir beobachten das sehr, sehr genau."
798.18,801.5799999999999, Secretary Blinken on China's influence in Hong Kong.,Secretary Blinken über Chinas Einfluss in Hongkong.
801.5799999999999,805.26, I think there'll be an economic blowback at 60 minutes overtime.com.,"Ich denke, es wird eine wirtschaftliche Niederlage bei 60 minutes overtime.com"
