Start Time,End Time,Text,translated_text
130.24,134.96," He'll at least secure the all of Donbass, declare that he's liberated the Russian speaking","Er wird wenigstens den ganzen Donbass sichern, erklären, dass er"
134.96,137.76, peoples of that region and declare victory.,Völker dieser Region und erklären Sie den Sieg.
137.76,140.76, And that will become another frozen conflict.,Und das wird zu einem weiteren eingefrorenen Konflikt.
140.76,145.12, Mark Esper's time as Secretary of Defense began when he was overwhelmingly confirmed by,"Die Zeit Mark Espers als Verteidigungsminister begann, als er"
145.12,150.2," the Senate, 90-8, on July 23, 2019.",am 23. Juli 2019.
150.2,156.23999999999998," Two days later, on a phone call with President Zelensky, Mr. Trump asked for a quote of favor","Zwei Tage später, auf einem Telefonat mit Präsident Zelensky, fragte"
156.23999999999998,158.88, while he was holding up aid to Ukraine.,"Während er die Hilfe für die Ukraine bremst, hat er"
158.88,162.32, The call ultimately led to his impeachment.,Der Aufruf führte schließlich zu seiner Amtsenthebung.
162.32,167.36, You had to keep pressing President Trump to release $250 million in aid to Ukraine.,"Sie mussten Präsident Trump weiterhin drängen, 250 Millionen Dollar an Hilfe"
167.36,168.36, Yes.,Ja.
168.36,171.34," And then, in argument after an argument, I have to say, look, Mr. President, at the","Und dann, in Argument nach Argument, muss ich sagen, Blicken Sie, Herr"
171.34,173.84," end of the day, Congress appropriated it.","Ende des Tages, hat der Kongress es angeeignet."
173.84,175.20000000000002, It's the law.,Es ist das Gesetz.
175.20000000000002,176.20000000000002, We have to do it.,Wir müssen es tun.
176.20000000000002,180.84," Esper writes in his new memoir, called a sacred oath, that the Ukraine affair was an early","Esper schreibt in seinen neuen Memoiren, die als heiliger Eid"
180.84,184.48, source of tension between him and President Trump.,Quelle der Spannungen zwischen ihm und Präsident Trump.
184.48,189.72000000000003," That tension would grow, as he told us when we met him at his alma mater, West Point.","Diese Spannung würde zunehmen, wie er uns sagte, als wir ihn bei seinem Al"
189.72000000000003,193.36," Because it's important to our country, it's important to the Republic, the American people,","Weil es für unser Land, für die Republik, das amerikanische Volk"
193.36,197.2, that they understand what was going on in this very consequential period.,"dass sie verstehen, was in dieser sehr folgenschweren Periode vor sich ging."
197.2,201.0," The last year of the Trump administration, and to tell the story about things we prevented,","Das letzte Jahr der Trump-Administration, und um die Geschichte über Dinge, die wir"
201.0,206.52," really bad things, dangerous things, that could have taken the country in a dark direction.","wirklich schlimme Dinge, gefährliche Dinge, die das Land in eine finstere Richtung"
206.52,208.76, What kind of terrible things did you prevent?,Was für furchtbare Dinge haben Sie verhindert?
208.76,213.04," At various times, during certainly the last year of the administration, you have folks","Zu verschiedenen Zeiten, sicherlich während des letzten Jahres der Regierung, haben Sie"
213.04,220.32, in the White House are proposing to take military action against Venezuela to strike Iran.,"im Weißen Haus schlagen vor, militärische Maßnahmen gegen Venezuela zu er"
220.32,223.24," At one point, somebody proposed we blockade Cuba.","An einem Punkt hat jemand vorgeschlagen, Kuba zu blockieren."
223.24,225.4, These ideas would happen.,Diese Ideen würden geschehen.
225.4,229.16," It seemed every few weeks, something like this would come up.","Es schien, dass alle paar Wochen so etwas auftauchte."
229.16,230.76, We'd have to swat them down.,Wir müssten sie schwimmen.
230.76,231.76, Who's we?,Wer sind wir?
231.76,232.76, Had to swat them down.,The room was very small and the bathroom was very small.
232.76,233.76," Well, mostly me.","Nun, vor allem ich."
233.76,236.88, I had good support from General Mark Milley.,Ich hatte gute Unterstützung von General Mark Milley.
236.88,241.04, Mark Esper and Chairman of the Joint Chiefs' Staff General Mark Milley ran the army for,"Mark Esper und General Mark Milley, Vorsitzender des Bundesstabes der"
241.04,245.52," over a year, before finding themselves, in charge at the Pentagon.",Während dieser Zeit arbeitete er als Mitglied des amerikanischen Militär
245.52,250.44," In order to deal with what he calls some of the crazy ideas coming from the White House,",Um mit den von ihm so bezeichneten verrückten Ideen des Weißen Hauses umzugehen
250.44,253.24, Esper and Milley came up with a system.,Esper und Milley haben ein System entwickelt.
253.24,257.2," I come up with this idea, actually, Mark Milley and I discuss it, what we call the four","Ich erfinde diese Idee, tatsächlich, Mark Milley und ich diskut"
257.2,258.2, knows.,weiß.
258.2,264.32, The four things we had to prevent from happening between then and the election.,"Die vier Dinge, die wir zwischen damals und den Wahlen verhindern mussten."
264.32,271.2," And one was no strategic retreats, no unnecessary wars, no politicization of the military, and","Und eines war keine strategischen Rückzüge, keine unnötigen Kriege, keine"
271.2,273.12, no misuse of the military.,keinen Missbrauch des Militärs.
273.12,277.40000000000003," And so as we went through the next five to six months, that became the metric by which","Und so wurde dies, als wir die nächsten fünf bis sechs Monate durchzogen,"
277.40000000000003,279.04, we would measure things.,wir würden die Dinge messen.
279.04,285.04," Esper told us he had reason to be concerned, not just about an unnecessary military conflict","Esper hat uns gesagt, er habe Grund zur Sorge, nicht nur über einen"
285.04,290.8," with an adversary, but with one of our closest neighbors and largest trading partners.","mit einem Gegner, aber mit einem unserer engsten Nachbarn und größten Handels"
290.8,296.16, The president pulls me aside on at least a couple occasions and suggests that maybe we,Der Präsident zieht mich zumindest bei einigen Gelegenheiten weg und schlägt vor
296.16,299.72, have the US military shoot missiles into Mexico.,Das US-Militär soll Raketen in Mexiko schießen
299.72,301.68, Shoot missiles into Mexico for what?,Schießen Sie Raketen in Mexiko für was?
301.68,304.04, He would say to go after the cartels.,"Er würde sagen, man müsse die Kartelle angreifen."
304.04,308.6," And we would have this private discussion where I'd say, Mr. President, you know, I understand","Und wir würden diese private Diskussion führen, bei der ich sagen würde, Herr Präsident,"
308.6,312.28000000000003, the motive because he was very serious about dealing with drugs in America.,- er hat sich deshalb ernsthaft mit Drogen in
312.28000000000003,313.28000000000003, I get that.,Ich verstehe das.
313.28000000000003,316.40000000000003," We all understand, but I had to explain to him, we can't do that.","Wir alle verstehen, aber ich musste ihm erklären, dass wir das nicht tun können."
316.40000000000003,318.0, It would violate international law.,Es würde gegen internationales Recht verstoßen.
318.0,320.52000000000004, It would be terrible for our neighbors to the South.,Es wäre für unsere Nachbarn im Süden schrecklich.
320.52000000000004,322.88, It would impact us in so many ways.,Es würde uns in so vielen Bereichen betreffen.
322.88,324.8, Why don't we do this instead?,Warum tun wir das nicht stattdessen?
324.8,328.24, You politely push back on the idea.,Du sträubst höflich gegen die Idee.
328.24,331.92, Did President Trump really say no one would know it was us?,"Hat Präsident Trump wirklich gesagt, niemand würde wissen, dass es uns ist?"
331.92,332.92, Yes.,Ja.
332.92,333.92, Yes.,Ja.
333.92,334.92, He said that.,Er sagte das.
334.92,337.6," And I just thought it was fanciful, right?","Und ich dachte, es war phantasievoll, nicht wahr"
337.6,339.08000000000004, Because of course it would be us.,Weil es natürlich uns wäre.
339.08000000000004,344.52000000000004," I was reluctant to tell this story because I think I thought people won't believe this,","Ich war zögerlich, diese Geschichte zu erzählen, weil ich glaube"
344.52000000000004,351.0, that they'll think I'm just making it up and folks in Trump's orbit will dispute it.,", dass sie denken, ich mache es einfach und Leute in"
351.0,357.08000000000004, And then I was having dinner after the election in 2020 with a fellow cabinet member.,Und dann hatte ich nach den Wahlen im Jahr 2020 ein Abendessen mit einem anderen Kab
357.08000000000004,361.0," And he said to me, he goes, you know, remember that time when President Trump suggested","Und er sagte zu mir, er geht, wissen Sie, erinnern Sie sich an die"
361.0,364.44, you shoot missiles into Mexico.,Sie schießen Raketen in Mexiko.
364.44,365.88," And I said to him, you heard that?","Und ich sagte ihm, Sie haben das gehört?"
365.88,367.88," He goes, oh, yeah, I couldn't believe it.","Er geht, oh, ja, ich konnte es nicht glauben."
367.88,371.52, And I couldn't believe how well you managed to talk to him down from that.,"Und ich konnte nicht glauben, wie gut du es geschafft hast,"
371.52,374.56, And at that moment I knew I got to write the story because I at least have one witness,"Und in diesem Moment wusste ich, dass ich die Geschichte schreiben musste,"
374.56,377.12, who will verify that this really did happen.,"wer verifizieren wird, dass dies wirklich geschehen ist."
377.12,382.04," When asked whether Esper's story about Mexico was true, Donald Trump said in a statement","Als man fragte, ob Espers Geschichte über Mexiko wahr sei"
382.04,385.0," to 60 minutes, no comment.","bis 60 Minuten, keine Kommentare."
385.0,390.12," Esper says to fact check his book, he sent all or parts of his manuscript to more than","Esper sagt, sein Buch zu überprüfen, er schickte ganze oder Teile"
390.12,395.88," two dozen current and former four star officers, senior civilians from the Pentagon and cabinet","zwei Dutzend heutige und ehemalige Viersterneoffiziere, hoch"
395.88,396.88, members.,Mitglieder.
396.88,401.6, 60 minutes spoke to six of them who said what they read was accurate.,"60 Minuten sprach mit sechs von ihnen, die sagten, was sie gelesen war"
401.6,403.6," Now justice, no peace.","Jetzt Gerechtigkeit, kein Frieden."
403.6,408.58," During the late spring of 2020, it was not a foreign crisis, but the murder of George","Ende Frühjahr 2020 war es keine ausländische Krise, sondern der Mord an"
408.58,414.84, Floyd and Minneapolis that Esper calls a turning point in his time as Secretary of Defense.,"Floyd und Minneapolis, die Esper einen Wendepunkt in seiner Zeit als Verteidigung"
414.84,421.28," On the night of May 31st, in Washington, protests for racial justice were marred by rioters",In der Nacht vom 31. Mai wurden in Washington Proteste für rassische Ge
421.28,424.08, who set parts of Washington ablaze.,", die Teile Washingtons in Brand gesteckt haben."
424.08,427.36, And Esper says enraged President Trump.,"Und Esper sagt, wütend Präsident Trump."
427.36,431.64," At a meeting the next morning, Esper told us the commander in chief was on the verge of","Am nächsten Morgen teilte uns Esper mit, dass der Oberbefehls"
431.64,436.32," ordering 10,000 active duty troops into the streets of the Capitol.",) hat die amerikanischen Truppen in die Straßen des Kapitol
436.32,440.28, What was the most disturbing thing that the president said during that meeting on June,"Was war das Beunruhigendste, was der Präsident während dieser Sitzung"
440.28,441.28, 1st?,1.?
441.28,444.48," He said, well, the president is ranting it at the room.","Er sagte, na ja, der Präsident spitzt es"
444.48,450.16," He's using a lot of, you know, foul language, you know, you all are ethanol losers, right?","Er spricht viel, wissen Sie, böse Sprache, wissen Sie, Sie alle sind"
450.16,453.24," And then he says it to the vice president, Mike Pence.","Und dann sagt er es dem Vizepräsidenten, Mike Pence."
453.24,455.92, He's using the same language and he's looking at Pence.,Er spricht dieselbe Sprache und schaut auf Pence.
455.92,457.56, He called Mike Pence at ethanol.,Er rief Mike Pence bei Ethanol.
457.56,462.52," He didn't call him directly, but he was looking at him when he was saying it.","Er hat ihn nicht direkt angerufen, aber er schaute ihn an,"
462.52,463.96, And it really caught my attention.,Und es hat mich wirklich aufgehalten.
463.96,466.84, And I thought that we're at a different spot now.,"Und ich dachte, dass wir uns jetzt an einem anderen Ort befinden."
466.84,473.68, He's going to finally give a direct order to deploy paratroopers into the streets of,"Er wird endlich einen direkten Befehl geben, Paramilitärs in die Straßen von"
473.68,474.68," Washington, D.C.","Washington, D.C."
474.68,476.44, And I'm thinking with weapons and bayonets.,Und ich denke dabei an Waffen und Bajonetten.
476.44,478.68, And this would be horrible.,Und das wäre schrecklich.
478.68,484.36, What specifically was he suggesting that the U.S. military should do to these protesters?,"Was hat er konkret vorgeschlagen, dass das amerikanische Militär diesen Demo"
484.36,487.72," And he says, can't you just shoot them?","Und er sagt, könnt ihr sie nicht einfach schießen?"
487.72,490.08, Just shoot them in the legs or something?,Schießen Sie sie einfach in die Beine oder etwas?
490.08,492.64," And he's suggesting that that's what we should do, that we should bring in the troops","Und er schlägt vor, dass wir das tun sollten, dass wir die Truppen"
492.64,494.4, and shoot the protesters.,und schießen die Demonstranten.
494.4,500.4, The commander-in-chief was suggesting that the U.S. military shoot protesters.,"Der Oberbefehlshaber schlug vor, dass das amerikanische Militär"
500.4,503.88," Yes, in the streets of our nation's capital.","Ja, auf den Straßen unserer Hauptstadt."
503.88,506.04, That's right.,Das ist richtig.
506.04,507.04, Shocking.,Schockierend.
507.04,513.36, We have seen in other countries a government used their military to shoot protesters.,"In anderen Ländern haben wir gesehen, dass eine Regierung ihr Militär benutzte,"
513.36,514.36, What kind of governments are those?,Welche Regierungen sind diese?
514.36,516.0," Well, those are banana republics, right?","Nun, das sind Bananenrepubliken, oder?"
516.0,518.16, Or are authoritarian regimes?,Oder sind autoritäre Regime?
518.16,521.96," We all remember Tiananmen Square, right, in China.","Wir alle erinnern uns an den Platz Tiananmen, rechts, in China."
521.96,527.6," Regarding whether he suggested shooting protesters in his statement former President Trump said,","In Bezug auf die Frage, ob er in seiner Erklärung vorschlug, Demo"
527.6,531.5600000000001," this is a complete lie, and 10 witnesses can back it up.","Das ist eine völlige Lüge, und 10 Zeugen können es bestät"
531.5600000000001,537.36," Mark Esper was weak and totally ineffective, and because of it, I had to run the military.","Mark Esper war schwach und völlig ineffektiv, und deshalb musste"
537.36,542.2800000000001," Esper told us he wanted to avoid the President invoking the Insurrection Act, which would","Esper hat uns gesagt, er wolle vermeiden, dass der Präsident sich"
542.2800000000001,545.84, have allowed Mr. Trump to deploy active duty troops.,"Trump hat es ermöglicht, Truppen aus dem aktiven Dienst zu"
545.84,551.08," Instead, Esper says he helped mobilize 5,000 members of the National Guard, whose mission","Esper hat stattdessen 5000 Mitglieder der Nationalgarde mobilisiert, deren Mission"
551.08,554.6800000000001, includes responding to civil unrest.,Dabei geht es um die Reaktion auf Unruhen in der Bevölkerung.
554.6800000000001,559.84," And to playcade, Mr. Trump, Esper writes he also ordered part of the 82nd Airborne Up from","Und um playcade, Herr Trump, schreibt Esper, er auch einen Teil der"
559.84,565.08," Fort Bragg, North Carolina, to a base just outside Washington.","Fort Bragg, North Carolina, zu einer Basis gerade außerhalb von Washington."
565.08,570.12," That evening, the U.S. Park police used force to clear protesters from Lafayette Park,","An diesem Abend setzte die U.S. Park Polizei Gewalt ein, um Demo"
570.12,572.8000000000001, and the cabinet was called back to the White House.,und das Kabinett wurde wieder ins Weiße Haus gerufen.
572.8000000000001,577.96," The President greets us, and I say, where are we going?","Der Präsident grüßt uns, und ich sage: Wohin gehen wir"
577.96,584.96," And he just ignores it and starts walking out the door, and crossing across the lawn,","Und er ignoriert es und fängt an, aus der Tür zu"
584.96,586.12, heading out the gate.,- weg aus der Tür.
586.12,591.52," And as we round that corner, the press is all over the place filming, taking pictures,","Und während wir an dieser Ecke umherkommen, ist die Presse überall"
591.52,594.96, and it just dawned on me at that point in time that we've been duped.,"und ich dachte gerade, dass wir damals getäuscht worden sind."
594.96,595.96, Duped how?,Dumping wie?
595.96,599.64," This is now political stunt, right?","Das ist jetzt ein politischer Trick, oder?"
599.64,606.44," And we, I allowed myself to be put in that position, and it only gets worse, right?","Und wir, ich habe mich in diese Lage gebracht, und es wird nur"
606.44,607.44, How does it get worse?,Wie verschlechtert sich die Situation?
607.44,612.08," How we end up in Lafayette Park, up near the church, and that's where the President","Wie wir schließlich im Lafayette Park, in der Nähe der Kirche, und dort ist der"
612.08,616.6400000000001," steps out of the crowd, if you will, goes up, picks up the Bible, and holds it up for","tritt aus der Menge, wenn du willst, geht hoch, holt die"
616.6400000000001,617.9200000000001, everybody's seat.,Jeder hat Platz.
617.9200000000001,622.24, And I eventually get directed to come up and join him.,"Und ich schließlich erhalte Anweisungen, um zu kommen und ihm beizu"
622.24,626.72, And I made that mistake to kind of be there in the first place and to join him.,"Und ich habe diesen Fehler gemacht, um überhaupt da zu sein und ihm beizutreten"
626.72,631.96," Within 24 hours, Esper says he sent out a message to employees of the Department of Defense,","Innerhalb von 24 Stunden, sagt Esper, hat er eine Nachricht an Mitarbeiter des"
631.96,637.4000000000001, reminding them they must remain apolitical and protect freedom of speech.,"daran erinnert, dass sie apolitisch bleiben und die Redefreiheit schützen müssen."
637.4,639.52, He decided that wasn't enough.,"Er entschied, dass das nicht genug war."
639.52,645.0," The republic felt wobbly, and that's what prompted me to decide to go before the podium","Die Republik fühlte sich wuchtig, und das ist es,"
645.0,648.24, at the Pentagon on June 3rd and say what I said.,"am Pentagon am 3. Juni und sagen, was ich gesagt habe."
648.24,652.0, The option to use active duty forces in a law enforcement role should only be used as,"Die Möglichkeit, aktive Streitkräfte in einer Strafverfolgungsfunktion einzusetzen"
652.0,657.84," a matter of last resort, and only in the most urgent and dire of situations.","eine Frage der letzten Instanz, und nur in den dringendsten und dü"
657.84,661.0799999999999, We are not in one of those situations now.,Wir befinden uns jetzt nicht in einer dieser Situationen.
661.0799999999999,664.36, I do not support invoking the Insurrection Act.,"Ich bin nicht dafür, dass wir uns auf das Aufstandsgesetz berufen."
664.36,667.28," But after that, Esper was summoned to the White House.",Aber danach wurde Esper ins Weiße Haus gerufen.
667.28,670.88, He says he was sure Donald Trump would fire him.,"Er sagt, er sei sicher, dass Donald Trump ihn feuern würde."
670.88,673.2, Why did you think he would fire you?,"Warum glaubst du, er würde dich entlassen?"
673.2,677.48," Because I publicly rebuked him, and what I would learn later is at the White House is","Weil ich ihn öffentlich kritisiert habe, und was ich später im Weiß"
677.48,681.32, he thought I took away his authority to invoke the Insurrection Act.,"er dachte, ich habe ihm seine Befugnis genommen, sich auf"
681.32,684.8000000000001, He did not believe that he had the authority to impose it.,"Er glaubte nicht, dass er die Autorität hatte, sie durchzusetzen"
684.8000000000001,686.12," So, literally, you might have.","Also, wörtlich, Sie haben vielleicht."
686.12,687.6800000000001, I suppose at a political level.,"Ich nehme an, auf politischer Ebene."
687.6800000000001,690.28," I did, but he still had that authority.","Ich habe es getan, aber er hatte noch diese Autorität."
690.28,693.36, What he also knew was I wasn't going to go along with him.,"Er wusste auch, dass ich nicht mit ihm fahren würde."
693.36,697.72, Esper believes President Trump didn't fire him at the time because it may have hurt Mr.,"Esper glaubt, dass Präsident Trump ihn damals nicht entlassen"
697.72,700.24, Trump's chances for re-election.,Trumps Chancen auf Wiederwahl.
700.24,705.5600000000001," Esper also told us he did not vote for either Joe Biden or Donald Trump, but mailed in a ballot","Esper hat uns auch gesagt, dass er weder für Joe Biden noch"
705.5600000000001,707.28, for another candidate.,für einen anderen Kandidaten.
707.28,709.2, Your lifelong Republican.,Ihr lebenslanger Republikaner.
709.2,716.44," But in this book, you detail how you subverted many of the president's wishes.","Aber in diesem Buch schildern Sie detailliert, wie Sie viele Wünsche des"
716.44,718.04, People will say you were disloyal.,"Die Leute werden sagen, Sie seien unlobbar."
718.04,721.64, I never disobeyed a direct order from the President of the United States.,Ich habe niemals einem direkten Befehl des Präsidenten der Vereinigten Staaten
721.64,727.58," I was fortunate that he often didn't give direct orders, but otherwise I did what I","Ich hatte das Glück, dass er oft keine direkten Befehle gab, aber"
727.58,732.28," thought was best for the nation and for our security, and completely within the authority","dachte, das Beste sei für die Nation und unsere Sicherheit, und zwar völlig"
732.28,734.16, granted to me under the law.,mir nach dem Gesetz zugestanden.
734.16,739.96," Critics will say, why now in a book, why didn't you speak out during the Trump administration?","Kritiker werden sagen, warum sage ich jetzt in einem Buch, warum"
739.96,741.12, It's very simple.,Es ist sehr einfach.
741.12,743.96," If I spoke out at the time, I would be fired.","Wenn ich mich damals ausspreche, würde ich entlassen."
743.96,744.96, Number one.,Erster Punkt.
744.96,749.72," And secondly, I had no confidence that anybody that came in behind me would not be a real","Und zweitens hatte ich kein Vertrauen, dass jemand, der hinter mir gekommen"
749.72,751.28, Trump loyalist.,Loyalist Trump.
751.28,753.6, And Lord knows what would have happened then.,"Und Herr weiß, was dann geschehen wäre."
753.6,758.36," Esper says six days after the election, he and his staff could hardly believe they were","Esper sagt, dass er und sein Personal sechs Tage nach der Wahl kaum glauben"
758.36,760.2, still at the Pentagon.,Noch im Pentagon.
760.2,763.28, Then he got word that the President planned to fire him.,"Dann bekam er die Nachricht, dass der Präsident plant, ihn zu feuern"
763.28,768.96," The phone ring and Donald Trump's chief of staff, Mark Meadows, was on the line.","Der Ruf klingelt und der Stabschef von Donald Trump, Mark"
768.96,773.2," You write in the book, he says, the President's not happy with you.","Sie schreiben im Buch, sagt er, der Präsident ist mit Ihnen nicht glücklich."
773.2,775.84, He feels you haven't supported him enough.,"Er hat das Gefühl, dass du ihn nicht genügend unterstützt hast."
775.84,779.36," He added, you aren't sufficiently loyal.","Er fügte hinzu, du bist nicht ausreichend loyal."
779.36,781.64, And then you replied.,Und dann antwortete du.
781.64,784.6," I say, you know, that's his progative to fire me.","Ich sage, Sie wissen, das ist sein Progativ, mich zu feuer"
784.6,787.6," But I say, my oath is to the Constitution, not to him.","Aber ich sage, mein Eid ist der Verfassung, nicht ihm."
