Start Time,End Time,Text,translated_text
387.2000000000001,395.28, Last Monday was the first time Zelensky saw with his own eyes what Russia has done in what Vladimir Putin calls,"Am vergangenen Montag sah Zelensky erstmals mit eigenen Augen,"
396.0,398.0, the liberation of Ukraine.,die Befreiung der Ukraine.
400.24,405.44," The day after our interview, we found civilian neighborhoods in Buccia,",Am Tag nach unserem Interview haben wir zivile Nachbarschaften in Buccia gefunden
406.0,407.6," blocks and blocks,","Blöcke und Blöcke,"
408.32,412.16, shelled and blasted with no purpose but terror.,"Beschossen und zerstört, ohne daß es einen"
413.28,420.4," Bodies and parts of bodies lay in the streets, left out like trash Zelensky told us.","Gesellen und Teile von Körpern lagen in den Straßen, wie Müll,"
421.44,426.56," No one knows how many victims are still in their homes, yet to be found.","Niemand weiß, wie viele Opfer noch in ihren Häusern sind, die noch gefunden"
428.0,433.84," There is a photograph, Mr. President, of you in Buccia, with an expression on your face that you","Es gibt ein Foto von Ihnen, Herr Präsident, in Buccia, mit einem Ausdruck"
433.84,439.68," have not allowed your people to see during this war. And I wonder what we're seeing there,","Ich frage mich, was wir dort sehen, was wir nicht zulassen, dass euer"
439.68,442.4, is that heartbreak? Is it anger?,
443.6,445.12, It's anger.,Es ist Wut.
447.2,447.84, It's anger.,Es ist Wut.
452.4,458.4," Because we don't understand the Russians, you can't really understand this world,","Weil wir die Russen nicht verstehen, kann man diese Welt nicht wirklich verstehen,"
458.48,462.16," that there are people on this planet who give these orders,","dass es Menschen auf diesem Planeten gibt, die diese Befehle geben,"
463.68,465.2, and people who carry them out.,"und die Menschen, die sie ausführen."
467.84,474.56," In Buccia, neighborhood relief for the hungry and the homeless looked like World War II in color.",In Buccia sah die Hilfe für die Hungernden und Obdachlosen in
475.36,481.76, Valerie Metvenko was so angry about the senseless Russian bullet wound in his leg.,Valerie Metvenko war so wütend über die sinnlose russische
482.48,485.36, We can't repeat what he told us in English.,"Wir können nicht wiederholen, was er uns auf Englisch gesagt hat."
485.52,491.12," Some of the Russians were normal, some of them were totally crazy.","Einige Russen waren normal, andere waren völlig verrückt."
491.12,496.8," You could walk and they would shoot sometimes up in the air, sometimes at your legs,","Man konnte gehen und sie schießten manchmal in die Luft, manchmal"
496.8,498.72, so you'd have to jump in front of them.,", so dass man vor ihnen springen müsste."
498.72,502.16, Cars were run over by Russian tanks.,Die Autos wurden von russischen Panzern überholt.
502.16,504.16, Very brutal.,Sehr brutal.
504.16,505.92, Not human.,Nicht Mensch.
505.92,515.28," We met Tatiana Demy Trevina, who compressed the occupation into a single world.","Wir trafen Tatiana Demy Trevina, die die Besatzung in eine"
515.44,517.44, Horror.,Horror.
517.44,519.44, Horror.,Horror.
519.44,521.2," Horror, she said.","Schrecken, sagte sie."
521.2,524.32, Gunfire was non-stop day and night.,Das Feuer war Tag und Nacht nicht störend.
524.32,529.36, Thanks to God it all passed and we survived. It's simply a miracle.,"Gott hat es alles überlebt, und es ist einfach ein Wunder."
529.36,532.72, I had two grandchildren with me in the basement.,Ich hatte zwei Enkelkinder mit mir im Keller.
532.72,537.12, I never thought I would live to see this horror.,"Ich dachte nie, ich würde leben, um dieses Grauen zu sehen."
537.12,545.28, Mr. Zelensky told us that he couldn't believe that human beings could do something like this.,"Herr Zelensky hat uns gesagt, dass er nicht glauben könne,"
545.8399999999999,548.3199999999999, We never believed it either.,Auch wir haben nie geglaubt.
548.3199999999999,550.16, We are simply in shock.,Wir sind einfach schockiert.
550.16,551.36, All of us.,Wir alle.
551.36,556.0799999999999, What evidence is there of war crimes across Ukraine?,Welche Beweise gibt es für Kriegsverbrechen in der gesamten Ukraine?
556.0799999999999,563.68," The Ukrainian security service has intercepted communications, he told us.","Der ukrainische Sicherheitsdienst hat die Kommunikation abgefangen, hat"
563.68,569.92, There are Russian soldiers talking with their parents about what they stole and who they abducted.,"Es gibt russische Soldaten, die mit ihren Eltern darüber reden, was sie gest"
570.56,575.36, There are recordings of Russian prisoners of war who admitted to killing people.,"Es gibt Aufzeichnungen russischer Kriegsgefangener, die zugegeben haben, Menschen get"
576.8,582.4, There are pilots in prison who had maps with civilian targets to bomb.,"Es gibt Piloten im Gefängnis, die Karten mit zivilen Zielen"
583.5999999999999,587.8399999999999, There are also investigations being done based on the remains of the dead.,Es werden auch Untersuchungen auf der Grundlage der Überreste der Toten durchgeführt.
594.64,599.68," I think everyone who made a decision who issued an order, who fulfilled an order,","Ich denke, jeder, der eine Entscheidung getroffen hat, der eine Bestellung er"
600.0799999999999,605.1999999999999," everyone who is relevant to this, I believe they are all guilty.","Jeder, der in dieser Sache relevant ist, glaube ich, dass sie alle schuldig"
610.64,614.24, I do believe he's one of them. That's what I believe.,"Ich glaube, er gehört zu ihnen, das glaube ich."
616.4,621.28," The slaughter of civilians could have been stopped, Zelensky told us.","Zelensky hat uns gesagt, dass das Abschlachten von Zivil"
621.28,626.64," He's deeply grateful for the weapons NATO and the US are sending around the clock,","Er ist zutiefst dankbar für die Waffen, die NATO und die USA rund um"
626.64,632.56, but he's bitterly disappointed the Allies refuse to impose a no-fly zone over Ukraine.,", aber er ist bitter enttäuscht, dass die Alliierten"
633.28,637.52," President Biden has called that an invitation to World War III,","Präsident Biden hat dies als Einladung zum dritten Weltkrieg bezeichnet,"
638.16,644.56, but in Zelensky's view it's the kind of inaction the world has suffered before.,"Aber nach Zelensky ist es die Art von Untätigkeit, die die Welt"
645.6,649.6," Mr. President, in a speech to NATO, you said, quote,","Herr Präsident, in einer Rede vor der NATO sagten Sie, zitieren Sie"
657.12,663.12, Are you saying that the West bears some responsibility for these atrocities?,"Sagen Sie, der Westen trägt eine gewisse Verantwortung für diese Gräueltate"
664.88,672.48," He told us, I remember, all of us remember, books about the Second World War and about the devil in uniform.","Er erzählte uns, ich erinnere mich, wir alle erinnern uns, Bücher"
675.28,679.6, Are those countries who did not participate in the war responsible?,"Sind die Länder, die nicht am Krieg teilgenommen haben, verantwortlich?"
680.16,683.52, The countries who let German forces march throughout Europe.,"Die Länder, die deutsche Streitkräfte durch Europa marschieren lassen."
684.0799999999999,687.52, Does the world carry responsibility for the genocide?,Hat die Welt die Verantwortung für den Völkermord?
688.24,693.52," Yes, yes it does. When you have the ability to close the sky.","Ja, ja, wenn man die Fähigkeit hat, den Himmel zu schließen."
695.92,700.88," Yes, it's scary that a world war could start. It's scary, I understand that.","Ja, es ist beängstigend, dass ein Weltkrieg beginnen könnte,"
701.1999999999999,705.92, And I cannot put pressure on these people because everyone is afraid of war.,"Und ich kann nicht Druck auf diese Menschen ausüben, weil jeder Angst vor Krieg hat"
706.88,712.0799999999999," But whether the world is responsible for this, I believe so.","Ob die Welt dafür verantwortlich ist, glaube ich."
712.1600000000001,713.76," Yes, I believe so.","Ja, ich glaube das."
714.8000000000001,718.8000000000001," Stand in front of the mirror every day and ask yourself,",Stehen Sie jeden Tag vor dem Spiegel und fragen Sie sich:
718.8000000000001,723.44, Were you able to do something or were you unable to do something?,"Haben Sie etwas tun können oder waren Sie nicht in der Lage, etwas zu tun?"
724.32,729.44, You will find the answer in the mirror to this question and to another question.,Die Antwort auf diese und eine andere Frage finden Sie im Spiegel.
732.5600000000001,738.0, That's what I believe. Perhaps Zelensky reaches for World War II because of his,Vielleicht zieht Zelensky aufgrund seiner großen politischen und politischen
738.0,744.0," homeland's history of catastrophe. And because he's Ukraine's first Jewish president,","Präsident der Ukraine, der ersten jüdischen Präsidentin der Ukraine,"
744.8,751.92," Zelensky is 44 years old, holds a law degree, he's married with a son and a daughter. His family is","Zelensky ist 44 Jahre alt, hat einen Jura-Abschluss, ist"
751.92,758.32," safe somewhere in Ukraine. In this war, Zelensky is the leading man in a tragedy.",In diesem Krieg ist Zelensky der führende Mann in einer Tragödie.
760.16,766.4," But he's worked his entire career to make people laugh. He was Ukraine's favorite comedian,","Er hat seine gesamte Karriere daran gearbeitet, Menschen lachen zu lassen."
766.4,769.6, whose sitcom was popular in Russia too.,", dessen sitcom auch in Russland populär war."
771.36,778.3199999999999," In his show called Servant of the People, he played a high school history teacher whose anger",In seiner Show Servant of the People spielte er einen Geschichtslehrer aus einer
778.3199999999999,782.88, at corruption in Ukraine explodes into a profane rant.,- Die ukrainische Korruption explodiert in eine profane
785.6,790.3199999999999, A student posts the tirade and the teacher is elected president.,Ein Schüler stellt die Tirade ein und der Lehrer wird zum Präsidenten gewählt.
791.2,801.6," In 2019, Zelensky turned parody into power. He ran on an anti-corruption platform and 173% of the vote.","Im Jahr 2019 hat Zelensky die Parodie zur Macht gebracht,"
802.24,810.1600000000001, He was 41 years old. He brought longtime friend and business partner Andrei Yermak in as chief of staff.,Er war 41 Jahre alt und brachte langjährigen Freund und Geschäftspartner Andrei Yermak
810.8000000000001,818.8800000000001," He's smart, he's strong, he's brave, and he's a person who is self-made.","Er ist schlau, er ist stark, er ist tapfer und er"
819.52,826.8," Zelensky, it's not just the leader of our heroic nation. I think he's the leader of the free world.","Zelensky, es ist nicht nur der Führer unserer heldenhaft"
827.4399999999999,831.84, Why do you say president Zelensky is the leader of the free world now?,"Warum sagen Sie, Präsident Zelensky sei jetzt der Führer der freien"
832.48,838.64, Because Ukraine defends not just Ukraine. We defend all democracy.,"Weil die Ukraine nicht nur die Ukraine verteidigt, sondern die Demokrati"
839.12,846.3199999999999, Zelensky has been defending Ukraine since his inauguration day. That green t-shirt which caught the,Zelensky verteidigt die Ukraine seit seinem Amtsantritt.
846.3199999999999,853.92, eye of the world was no surprise to Ukrainians. He keeps fatigues in his office because he often,"ußere der Welt war für die Ukrainer keine Überraschung, denn er"
853.92,860.3199999999999," visited the battlefront near the Russian border, where Ukraine has been in a shooting war with Russia","Besuch der Schlachtfront in der Nähe der russischen Grenze, wo die Ukraine in"
860.3199999999999,868.56, since 2014. That was when Putin invaded part of Ukraine called the Donbass and seized Ukraine,"Seit 2014, als Putin einen Teil der Ukraine, den Donbass, invadierte"
868.88,877.3599999999999," Crimea peninsula. In 2014, before Zelensky was elected, a Russian anti-aircraft battery in Ukraine","2014, vor der Wahl Zelenskys, hat eine russische Luftwa"
878.0,888.9599999999999," shot down an airliner killing 298 civilians. In our interviews, Zelensky told us he's been trying",Während der ersten Woche hat er sich mit den deutschen Behörden angef
888.9599999999999,895.92," to warn the world that Putin will not stop at Ukraine. Mr. President, it appears that the free",", um die Welt zu warnen, dass Putin sich nicht bei der Ukraine aufhalten wird"
896.0,903.36, world has calculated that the suffering of your people is not worth even the risk of a nuclear,"Welt hat errechnet, dass das Leid Ihres Volkes nicht einmal"
903.36,912.88, exchange. I think so. That's how it is. Some are using that politically as an excuse by saying,"hnlich ist es, glaube ich. Einige nehmen das politisch als"
912.88,920.0, we can't defend Ukraine because there could be a nuclear war. I think that today no one in this,"Wir können die Ukraine nicht verteidigen, weil es einen nuklearen"
920.08,926.24," world can predict what Russia will do. If they invade further into our territory, they will","- es ist zwar möglich, die Welt vorherzusagen, was Russland tun"
926.24,933.44, definitely move closer and closer to Europe. They will only become stronger and less predictable.,"Allerdings zieht man sich immer näher an Europa, und sie werden nur stärker und weniger vorher"
933.44,941.2, President Biden says he is outraged by Buccia. NATO leaders say they are outraged by Buccia.,"Präsident Biden hat sich über Buccia empört, die NATO-Führer"
941.92,951.44, So what should they do now? Weapons number one. They need to be very serious about it. They,Was sollen sie jetzt tun? Waffen Nummer eins. Sie müssen es sehr
951.44,958.08, definitely understand what I'm talking about right now. They have to supply weapons to Ukraine,"- ich verstehe ganz klar, wovon ich gerade spreche."
958.08,963.92, as if they were defending themselves and their own people. They need to understand this.,Sie müssen das verstehen.
964.72,970.0," If they don't speed up, it will be very hard for us to hold on against this pressure.","Wenn sie sich nicht beschleunigen, wird es für uns sehr schwierig sein, gegen"
971.2,976.88, The second factor is sanctions because we found some things in sanctions that are easy for,"Der zweite Faktor sind Sanktionen, weil wir einige Dinge in Sanktionen gefunden haben"
976.88,983.68, financial experts to circumvent. Russia has been circumventing them and this is absolutely true.,"Russland hat sie umgangen, und das ist absolut wahr."
983.68,992.08, The Western world knows it. This shouldn't be allowed. This is not a movie. This is real life.,Die westliche Welt weiß es. Das sollte nicht erlaubt sein.
992.88,998.64, Stop fearing the Russian Federation. We've shown we are not afraid.,"Hören Sie auf, die Russische Föderation zu fürchten, wir"
1000.24,1006.56," When we come back in the wake of the Buccia atrocities, President Zelensky tells the United States","Wenn wir nach den Gräueltaten von Buccia zurückkehren, sagt"
1006.56,1021.44," what he must have to survive. Friday, a Russian missile strike hit a crowd of",- Während der ersten Woche des ersten Jahres des ersten Jahres des ersten
1021.44,1029.2," refugees striving to escape Eastern Ukraine by train. At least 50 were killed, five children.","Flüchtlinge, die sich bemühten, der Ostukraine mit dem Zug zu"
1030.0,1036.72," Ukrainian President Volodomir Zelensky calls it a war crime. Tonight, Zelensky is fighting a powerful",Der ukrainische Präsident Volodomir Zelensky nennt
1036.72,1043.28," Russian assault on Ukraine's east and south. Russia has not seized its strategic objectives,","Russland hat seine strategischen Ziele nicht erreicht,"
1043.28,1051.12," so instead it shelling defiant cities to ruin. The one exception, at least now, is Kiev.",- - - - - - - - -
1051.76,1059.28," In a feat of arms no one expected, Ukraine's outgunned army defeated the massive Russian force","In einem Akt der Waffen, den niemand erwartete, hat die ukrainische"
1059.28,1065.92, that had been ordered to take the capital city. The story will continue in a moment.,Die Geschichte wird in einem Moment fortgesetzt.
1072.0800000000002,1078.48," Kiev survives for the moment, a capital of mummified monuments and 19th century grace.","Kiev überlebt momentan, eine Hauptstadt der mamifizierten Denkmäler und"
1079.2,1087.28," Before, it was a bumper to bumper city with three million residents, but now the streets are",Früher war es eine Stadt von stolpern um s
1087.28,1095.2," congested only by shadows. Air raids are still a danger, but after nearly seven weeks,","Luftangriffe sind nach wie vor eine Gefahr, aber nach fast sieben Wochen,"
1095.2,1098.24, the siren doesn't quicken the step like it used to.,die Sirene beschleunigt den Schritt nicht wie bisher.
1098.4,1101.92, Have you won the Battle of Kiev?,Haben Sie die Schlacht von Kiew gewonnen?
1104.64,1105.12, Kiev.,Kiew.
1109.68,1116.96," I think yes, but this isn't the final victory. I will only be able to tell after we win this war.","Ich denke ja, aber das ist nicht der letzte Sieg, ich kann es"
1118.64,1125.6," When we liberate our country, then I'll be able to tell, because Bucha is part of","Wenn wir unser Land befreien, dann werde ich sagen können, denn Bucha ist Teil"
1125.6,1132.08," the Greater Kiev, Bucha, Irpin, Hostamel. If the people of those towns were wiped out,","Wenn die Menschen in diesen Städten ausgelöscht würden,"
1132.08,1139.6799999999998," then did we win this battle? I'm not sure. We've withstood, and we did not give up what is",Dann haben wir diesen Kampf gewonnen?
1139.6799999999998,1143.6799999999998," ours, but whether we won, I can't say.","Unsere, aber ob wir gewonnen haben, kann ich nicht sagen."
1147.1999999999998,1154.48, No one expected Ukraine to fight Russia to a standstill. And I wonder how did you manage?,"Niemand hat erwartet, dass die Ukraine Russland zum Stillstand bringt, und ich"
1154.96,1164.08," We united as a nation. Even though our people understood that they would be outnumbered tenfold,","Wir haben uns als Nation vereinigt, obwohl unser Volk verstand, dass e"
1164.08,1171.28," and there would be no way out, just no way out, we fought for our existence and for survival.","und es gäbe keinen Ausweg, nur keinen Ausweg,"
1174.16,1181.12," That's the combined heroism of everyone, of the people, of the authorities, of the armed forces.","Das ist der kombinierte Heldentum aller, des Volkes, der Behörden, der"
1181.4399999999998,1184.2399999999998, We became a single fist.,Wir wurden eine einzige Faust.
1187.36,1194.2399999999998," We saw the Ukrainian punch in the town of Bucha, where the remains of a Russian armored column","Wir sahen die ukrainische Schlagkraft in der Stadt Bucha, wo"
1194.2399999999998,1202.16," rusted dead in the street. Neighbors hold up for weeks, emerged to remember what victory looks like.","Nachbarn halten sich wochenlang auf, erwachen, um sich an den"
1202.88,1207.9199999999998, No one seemed in a hurry to deal with the bits of Russian soldiers in the wreckage.,"Niemand schien sich zu eilen, um mit den Stücken russisch"
1208.0800000000002,1216.48," The full story of how the outmaned Ukrainian army stopped the invasion of Kiev will fill history books,","Die ganze Geschichte darüber, wie die überwältigte ukrainische Arme"
1216.48,1223.44," but we already know part of it. Because the Russians believe the Kiev would fall in a matter of days,","Weil die Russen glauben, dass Kiew in wenigen Tagen fallen würde,"
1223.44,1230.72," they literally did not bring enough food or fuel for their armored columns. On the other side,",Während der ersten zehn Jahre des Krieges erfuhr die USS Enterprise
1230.72,1237.68, the Ukrainians had been trained for years by the California National Guard and other US units.,Die Ukrainen waren jahrelang von der California National Guard und anderen US-
1238.4,1244.64," When the invasion happened, the United States, Britain and other countries flooded Ukraine","Als die Invasion ereignete, überschwemmten die Vereinigten"
1244.64,1252.72," with lightweight, shoulder-fired anti-tank missiles. How much difference have American arms made in this war?",Wieviel Unterschied haben die amerikanischen Waffen in diesem Krieg gemacht?
1254.5600000000002,1260.48," They're helping. Frankly speaking, I would have wanted more. I don't know if I have the right to say","Sie helfen. Offen gesagt, hätte ich mir mehr gewünscht. Ich weiß nicht,"
1260.56,1268.72," that, but the fact that the United States has helped a lot is true. Zelensky's man, in charge of","Allerdings ist die Tatsache, dass die Vereinigten Staaten viel geholfen haben"
1268.72,1275.92," arming Ukraine, is chief of staff Andrei Yurmech. When we met, he just finished a two-hour call with",Während der letzten Woche hat sich die Ukraine mit der ersten deutschen Armee
1275.92,1282.08," US National Security Advisor Jake Sullivan and the chairman of the Joint Chiefs, General Mark Milley.",Der US-Nationale Sicherheitsberater Jake Sullivan und der Vorsitzende der Joint Chiefs
1282.88,1288.72," Yurmech asked for heavier weapons faster. First, there was artillery.","Yurmech forderte schneller höhere Waffen, zunächst Artillerie."
1288.8,1296.16," The second, we need tanks. We need a military jets. And we need everything which give to us","Zweitens, wir brauchen Panzer, wir brauchen einen Militärjet, und wir"
1296.16,1303.36," opportunity to close our sky. When you asked the Biden administration for artillery, tanks,","Als Sie die Regierung Biden um Artillerie, Panzer,"
1303.36,1311.36," jet airplanes, the administration says what? We have very deep and very detailed conversation.","Die Regierung sagt, was, wir haben ein sehr tiefes und sehr detailliertes"
1311.36,1317.28, This is American presidents who is done for Ukraine more than all other presidents.,"Dies ist amerikanische Präsidenten, die für die Ukraine mehr getan als alle anderen"
1317.84,1326.72, But then you have the war and we are openly set. We need more. It's not enough. We need it as soon,Aber dann haben Sie den Krieg und wir sind offen entschlossen. Wir brauchen mehr. Es
1326.72,1336.8," as possible. If we receive this support in time, we will win. A White House official tells us","Wenn wir diese Unterstützung rechtzeitig erhalten, werden wir gewinnen. Ein Beamter des Weißen Hauses"
1336.8,1345.04," Yurmech got a yes to his request, but filling orders takes time. The Ukrainians need Russian-made","Yurmech hat seinen Antrag zwar beantwortet, aber die"
1345.04,1351.92, weapons that they already know how to use. The US is cajoling allies to ship their Russian gear,"Die USA ermutigen ihre Verbündeten, ihre russischen Ausrüs"
1351.92,1359.68, now on the promise that the US will replace it later. America has thrown in nearly two billion,"Amerika hat fast zwei Milliarden Dollar in die USA geworfen, um"
1359.68,1365.92," dollars in military aid. From the Ukrainian point of view, of course, nothing is fast enough.",Aus ukrainischer Sicht ist natürlich nichts schnell genug.
1366.64,1374.32," Russian bombardment is escalating in the east and south. Cities are being shelled to ruin,","Die russische Bombardierung eskaliert im Osten und Süden, Städte"
1374.32,1383.84," including Mary Upole, with 450,000 residents. What are you expecting now in the east and in the south?",Was erwarten Sie jetzt im Osten und Süden?
1385.28,1390.72, We think this will be a new wave of this war. We don't know how much Russian weaponry there,"Wir denken, dass dies eine neue Welle dieses Krieges sein wird,"
