Start Time,End Time,Text,translated_text
240.8,246.36," At headquarters, she was assigned to civic integrity which worked on risks to elections",Im Hauptquartier wurde sie mit dem Thema „Birdische Integrität“ be
246.36,248.56, including misinformation.,einschließlich Fehlinformationen.
248.56,252.48," But after this past election, there was a turning point.",Aber nach diesen letzten Wahlen hat sich ein Wendepunkt vollzogen
252.48,256.88, They told us we're dissolving civic integrity.,"Sie sagten uns, dass wir die bürgerliche Integrität auflösen."
256.88,259.04," Like they basically said, oh good, we made it through the election.","Wie sie im Grunde gesagt haben, oh gut, wir haben die Wahlen"
259.04,260.04, There wasn't riots.,Es gab keine Unruhen.
260.04,262.48, We can get rid of civic integrity now.,Wir können uns jetzt von der bürgerlichen Integrität befreien.
262.48,265.48, Fast forward a couple of months we got the insurrection.,Fast vor ein paar Monaten haben wir den Aufstand.
265.48,271.56," And when they got rid of civic integrity, it was the moment where I was like, I don't","Und als sie sich von der bürgerlichen Integrität befreiten, war es"
271.56,276.88, trust that they're willing to actually invest with me to be invested to keep Facebook,"Vertrauen, dass sie bereit sind, tatsächlich mit mir zu investieren, um investiert werden,"
276.88,278.76, from being dangerous.,von gefährlich.
278.76,284.96, Facebook says the work of civic integrity was distributed to other units.,"Facebook sagt, die Arbeit der bürgerlichen Integrität wurde an andere Einheiten verteilt."
284.96,292.24, How can told us the root of Facebook's problem is in a change that it made in 2018 to its,"Wie kann uns sagen, die Wurzel des Problems von Facebook ist in einer nderung,"
292.24,298.24," algorithms, the programming that decides what you see on your Facebook newsfeed.","Algorithmen, die Programmierung, die entscheidet, was Sie auf Ihrem Facebook News"
298.24,300.68," So you know, you have your phone.","Also wissen Sie, Sie haben Ihr Telefon."
300.68,305.4," You might see only 100 pieces of content if you sit and scroll off for, you know, five","Sie können nur 100 Inhalte sehen, wenn Sie sitzen und scrollen für, wissen Sie, fünf"
305.4,306.4, minutes.,Protokoll.
306.4,309.84," So if Facebook has thousands of options, it could show you.","Also, wenn Facebook tausende von Optionen hat, könnte es Ihnen zeigen"
309.84,315.44, The algorithm picks from those options based on the kind of content you've engaged with,"Der Algorithmus wählt aus diesen Optionen, basierend auf der Art"
315.44,317.88, the most in the past.,die meisten in der Vergangenheit.
317.88,322.32, And one of the consequences of how Facebook is picking out that content today is that it,"Und eine der Folgen, die sich aus der Art und Weise ergeben, wie Facebook diese Inhalte heute"
322.32,326.76, is optimizing for content that gets engagement or reaction.,"Optimierung für Inhalte, die Engagement oder Reaktion erhalten."
326.76,331.96," But its own research is showing that content that is hateful, that is divisive, that is","Aber seine eigenen Forschungen zeigen, dass Inhalte, die hassenswert,"
331.96,332.96, polarizing.,polarisierend.
332.96,338.08, It's easier to inspire people to anger than it is to other emotions.,"Es ist einfacher, Menschen zu Wut zu inspirieren, als andere Emotion"
338.08,345.64," Misinformation, angry content is enticing to people and keeps them on the platform.","Irreführung, wütende Inhalte locken die Menschen und halten sie auf"
345.64,346.64, Yes.,Ja.
346.64,352.12," Facebook has realized that if they change the algorithm to be safer, people will spend","Facebook hat erkannt, dass, wenn sie den Algorithmus ändern"
352.12,356.64," less time on the site, they'll click on less ads, they'll make less money.","weniger Zeit auf der Website, sie werden weniger Anzeigen klicken, sie werden weniger Geld verdienen"
356.64,362.6," Howgen says Facebook understood the danger to the 2020 election, so it turned on safety","Howgen sagt, Facebook hat die Gefahr für die Wahlen 2020 verstanden und hat"
362.6,366.08, systems to reduce misinformation.,-Systeme zur Verringerung der Fehlinformation.
366.08,369.68," But many of those changes, she says, were temporary.","Aber viele dieser Veränderungen, so sie, waren vorübergehend."
369.68,373.08," And as soon as the election was over, they turned them back off or they changed the settings","Und sobald die Wahlen vorbei waren, schalten sie sie wieder aus oder sie ändern die"
373.08,377.12, back to what they were before to prioritize growth over safety.,"zurück zu dem, was sie vorher waren, Wachstum vor Sicherheit zu priorisieren."
377.12,381.04, And that really feels like a betrayal of democracy to me.,Und das fühle mich wirklich wie ein Verrat an der Demokratie.
381.04,384.12, Facebook says some of the safety systems remained.,"Facebook sagt, dass einige der Sicherheitssysteme blieben."
384.12,392.84," But after the election, Facebook was used by some to organize the January 6th insurrection.","Aber nach den Wahlen wurde Facebook von einigen benutzt, um den Aufstand vom 6."
392.84,399.52," Prosecutor site Facebook posts as evidence, photos of armed partisans and text, including","Anklageseite Facebook Posts als Beweis, Fotos von bewaffneten Partisan"
399.52,405.04," by bullet or ballot, restoration of the republic is coming.","durch Kugel oder Stimmzettel, die Wiederherstellung der Republik"
405.04,410.52," Extremists used many platforms, but Facebook is a recurring theme.","Extremisten verwendeten viele Plattformen, aber Facebook ist ein wiederkehrendes Thema."
410.52,418.12," After the attack, Facebook employees raged on an internal message board, copied by Howgen.",Nach dem Angriff wüteten Mitarbeiter von Facebook auf einem internen Nachrichten-B
418.12,424.28, Haven't we had enough time to figure out how to manage discourse without enabling violence?,"Haben wir nicht genügend Zeit gehabt, um herauszufinden, wie wir"
424.28,427.8, We looked for positive comments and found this.,Wir haben nach positiven Kommentaren gesucht und das gefunden.
427.8,434.68," I don't think our leadership team ignores data, ignores dissent, ignores truth.","Ich glaube nicht, dass unser Führungsteam Daten ignoriert, Dissens, Wahrheit"
434.68,437.04, But that drew this reply.,Aber das hat diese Antwort gezogen.
437.04,438.88, Welcome to Facebook.,Willkommen auf Facebook.
438.88,442.32, I see you just joined in November 2020.,"Ich sehe, dass Sie gerade im November 2020 beitreten."
442.32,448.4, We have been watching wishy-washy actions of company leadership for years now.,Wir beobachten seit Jahren die faulen Aktionen der Unternehmensführung.
448.4,453.28," Colleagues cannot conscience, working for a company that does not do more to mitigate","Kolleginnen und Kollegen können keine Gewissensbildung, arbeiten für ein Unternehmen, das nicht"
453.28,457.0, the negative effects of its platform.,die negativen Auswirkungen seiner Plattform.
457.0,461.44, Facebook essentially amplifies the worst of human nature.,Facebook verstärkt im Wesentlichen das Schlimmste der menschlichen Natur.
461.44,463.68, It's one of these unfortunate consequences.,Es ist eine dieser unglücklichen Folgen.
463.68,464.68, Right?,Richtig?
464.68,466.24, No one at Facebook is malevolent.,Niemand bei Facebook ist böswillig.
466.24,471.28," But the incentives are misaligned, where Facebook makes more money when you consume more","Aber die Anreize sind fehl aneinander angeglichen, wo Facebook mehr Geld macht"
471.28,472.68, content.,Inhalt.
472.68,478.56, People enjoy engaging with things that listen to emotional reaction and the more anger that,"Die Menschen erfreuen sich an Dingen, die emotionale Reaktionen zu hören"
478.56,482.16," they get exposed to, the more they interact and more they consume.","ihnen ausgesetzt werden, je mehr sie interagieren und desto mehr sie kon"
482.16,488.84, That dynamic led to a complaint to Facebook by major political parties across Europe.,Diese Dynamik führte zu einer Beschwerde bei Facebook durch große politische Parteien in ganz
488.84,495.56, This 2019 Internal Report obtained by Howgen says that the parties feel strongly that,"In diesem internen Bericht von Howgen für 2019 heißt es, dass die"
495.56,501.24, the change to the algorithm has forced them to skew negative in their communications on,"aufgrund der nderung des Algorithmus sind sie gezwungen,"
501.24,506.52," Facebook, leading them into more extreme policy positions.","Facebook, was sie in extremere politische Positionen führt."
506.52,510.64," The European political parties were essentially saying to Facebook, the way you've written","Die europäischen politischen Parteien sagten Facebook im Wesentlichen, wie du geschrieben"
510.64,515.88, your algorithm is changing the way we lead our countries.,"Ihr Algorithmus verändert die Art und Weise, wie wir unsere Länder führen."
515.88,516.88, Yes.,Ja.
516.88,522.08," You are forcing us to take positions that we don't like, that we know are bad for society.","Du zwingst uns, Positionen einzunehmen, die uns nicht gefallen, die"
522.08,527.36," We know if we don't take those positions, we won't win in the marketplace of social","Wir wissen, dass wir auf dem Markt der sozialen"
527.36,528.36, media.,Medien.
528.36,534.76," Evidence of harm, she says, extends to Facebook's Instagram app.","Beweise für Schäden, so sie, reichen bis zur Instagram-App von Facebook."
534.76,540.24, One of the Facebook internal studies that you found talks about how Instagram harms teenage,"Eine der internen Studien von Facebook, die Sie gefunden haben, spricht davon, wie Instagram"
540.24,541.24, girls.,Mädchen.
541.24,542.24," Oh, yeah.","Oh, ja."
542.24,550.5200000000001, One study says 13.5% of teen girls say Instagram makes thoughts of suicide worse.,"Eine Studie sagt 13,5% der Teenager Mädchen sagen, Instagram verschlimmert Gedanken"
550.52,562.76," And what's super tragic is Facebook's own research says, as these young women begin","Und was super tragisch ist, sagt die eigene Forschung von Facebook, als diese jungen"
562.76,567.6," to consume this eating disorder content, they get more and more depressed and it actually",", um diesen Inhalt dieser Essstörung zu konsumieren, werden sie immer"
567.6,570.52, makes them use the app more.,ermutigt sie die App mehr zu benutzen.
570.52,575.28, And so they end up in this feedback cycle where they hate their bodies more and more.,"Und so enden sie in diesem Rückkopplungszyklus, wo sie ihre"
575.28,580.76, Facebook's own research says it is not just that Instagram is dangerous for teenagers,"Facebook hat seine eigene Forschungsarbeit erarbeitet, die besagt, dass"
580.76,587.48," that it harms teenagers, it's that it is distinctly worse than other forms of social media.",", dass es Teenagern schadet, es ist"
587.48,593.88, Facebook said just last week it would postpone plans to create an Instagram for younger,"Facebook hat gerade in der vergangenen Woche gesagt, es würde die Pläne"
593.88,595.92, children.,Kinder.
595.92,601.04," Last month, Hougan's lawyers filed at least eight complaints with the Securities and Exchange",Letzten Monat haben die Anwälte von Hougan mindestens acht Beschwerden bei
601.04,605.28, Commission which enforces the law in financial markets.,"Kommission, die das Recht auf den Finanzmärkten durchsetzt."
605.28,610.9599999999999, The complaints compare the internal research with the company's public face.,Die Beschwerden vergleichen die interne Forschung mit dem öffentlichen Gesicht des Unternehmens.
610.9599999999999,617.64, Often that of CEO Mark Zuckerberg here testifying remotely to Congress last March.,"Oft auch die des CEO Mark Zuckerberg hier, der im März letzten Jahres vor dem"
617.64,621.0799999999999, We remove content that could lead to imminent real-world harm.,"Wir entfernen Inhalte, die zu unmittelbaren Schäden in der realen Welt führen könnten."
621.0799999999999,624.76, We've built an unprecedented third party fact checking program.,Wir haben ein beispielloses Programm zur Faktenkontrolle durch Dritte entwickelt
624.76,629.8399999999999," The system isn't perfect, but it's the best approach that we've found to address misinformation","Das System ist nicht perfekt, aber es ist der beste Ansatz, den wir"
629.84,632.84, in line with our country's values.,im Einklang mit den Werten unseres Landes.
632.84,636.36, One of Francis Hougan's lawyers is John Ty.,John Ty ist einer der Anwälte von Francis Hougan.
636.36,641.36, He's the founder of a Washington legal group called Whistleblower Aid.,"Er ist Gründer einer Rechtsgruppe in Washington, Whistleblower Aid."
641.36,645.5600000000001, What is the legal theory behind going to the SEC?,Welche Rechtstheorie steckt hinter dem Anruf an die SEC?
645.5600000000001,648.76, What laws are you alleging have been broken?,Welche Gesetze erheben Sie als gebrochen?
648.76,655.84," As a publicly traded company, Facebook is required to not lie to its investors or even","Als börsennotiertes Unternehmen ist Facebook verpflichtet, seine Investoren nicht zu"
655.84,658.52, with hold material information.,mit Speichermaterialien.
658.52,665.48, So the SEC regularly brings enforcement actions alleging that companies like Facebook and others,"Die SEC führt also regelmäßig Durchsetzungsmaßnahmen ein, die Unternehmen wie Facebook und andere be"
665.48,671.6, are making material misstatements and emissions that affect investors adversely.,"treffen wesentliche Fehlbehauptungen und Emissionen, die Investoren negativ beeinflussen."
671.6,676.24, One of the things that Facebook might alleges is that she stole company documents.,"Eines der Dinge, die Facebook behaupten könnte, ist, dass sie hat"
676.24,682.1999999999999," The Dodd-Frank Act passed over ten years ago at this point, created an office of the","Das Dodd-Frank Act, das vor über zehn Jahren verabschied"
682.1999999999999,684.92, Whistleblower inside the SEC.,Whistleblower inside the SEC.
684.92,690.8399999999999, And one of the provisions of that law says that no company can prohibit its employees,"Und eine der Bestimmungen dieses Gesetzes besagt, dass kein Unternehmen seine An"
690.8399999999999,696.4, from communicating with the SEC and sharing internal corporate documents with the SEC.,von der Kommunikation mit der SEC und der Weitergabe interner Unternehmensdokumente
696.4,703.1999999999999," I have a lot of empathy for Mark, and Mark has never set out to make a hateful platform.","Ich habe viel Empathie für Mark, und Mark hat nie versucht, eine"
703.1999999999999,708.64, But he has allowed choices to be made where the side effects of those choices are that,"Aber er hat zugelassen, dass Entscheidungen getroffen werden, bei denen die"
708.64,712.48," hateful, polarized content gets more distribution more reach.","Hassvolle, polarisierte Inhalte erhalten mehr Verbreitung mehr Reichweite"
712.48,718.24," Facebook declined an interview, but in a written statement to 60 minutes it said,","Facebook lehnte ein Interview ab, aber in einer schriftlichen Erklärung zu 60 Minuten sagte"
718.24,723.08, every day our teams have to balance protecting the right of billions of people to express,"Unsere Teams müssen jeden Tag das Gleichgewicht finden, um das Recht von Milliarden Menschen zu schützen"
723.08,729.28," themselves openly, with the need to keep our platform a safe and positive place.","selbst offen, mit der Notwendigkeit, unsere Plattform ein sicherer und positiver"
729.28,733.84, We continue to make significant improvements to tackle the spread of misinformation and,"Wir setzen weiterhin erhebliche Verbesserungen ein, um der Verbreitung von Fehl"
733.84,735.6800000000001, harmful content.,schädliche Inhalte.
735.6800000000001,741.88, To suggest we encourage bad content and do nothing is just not true.,"Es ist einfach nicht wahr, dass wir schlechte Inhalte fördern und nichts tun."
741.88,747.88," If any research had identified an exact solution to these complex challenges, the tech","Wenn Forschungen eine exakte Lösung für diese komplexen Herausforderungen gefunden hätten, hätte"
747.88,754.4399999999999," industry, governments and society would have solved them a long time ago.","Industrie, Regierungen und Gesellschaft hätten sie schon vor langer Zeit gelöst."
754.4399999999999,757.88, Facebook is a $1 trillion company.,Facebook ist eine Firma mit einer Billion Dollar.
757.88,766.4," Just 17 years old, it has 2.8 billion users, which is 60 percent of all internet connected","Nur 17 Jahre alt, hat es 2,8 Milliarden Nutzer, was 60 Prozent aller"
766.4,768.76, people on earth.,Menschen auf der Erde.
768.76,773.24, This is howgan plans to testify before Congress this week.,"Dieser Plan ist howgan, um vor dem Kongress in dieser Woche zu zeug"
773.24,777.84, She believes the federal government should impose regulations.,"Sie glaubt, dass die Bundesregierung Regelungen erlassen sollte."
777.84,779.08, Facebook is demonstrated.,Facebook wird demonstriert.
779.08,781.3199999999999, They cannot act independently.,Sie können nicht unabhängig handeln.
781.3199999999999,785.04, Facebook over and over again has shown it uses profit over safety.,"Facebook hat immer wieder gezeigt, dass es Profit über Sicherheit setzt."
785.04,788.72, It is subsidizing its pain for its profits with our safety.,Sie subventioniert ihre Schmerzen für ihre Profite mit unserer Sicherheit.
788.72,793.24," I'm hoping that this will have had a big enough impact on the world, that they get the","Ich hoffe, dass dies einen großen Einfluss auf die Welt hatte, dass sie"
793.24,799.84, fortitude and the motivation to actually go put those regulations into place.,"Können und die Motivation, diese Vorschriften tatsächlich umzusetzen."
799.84,805.32, Let's buy home.,Let's buy home.
805.32,807.32, More from the Facebook whistleblower.,Mehr vom Facebook-Whistleblower.
807.32,808.32, Publishers?,Verleger?
808.32,809.32, No.,Nein.
809.32,811.52, You are more likely to engage with angry content.,Sie sind eher mit wütenden Inhalten zu engagieren
811.52,815.28, At 60MinutesOverTime.com sponsored by Colorguard.,Bei 60MinutesOverTime.com Sponsored by Colorguard.
