Start Time,End Time,Text
398.02,406.42," latest fires here and there and we're not thinking long-term strategically and as a result,"
406.42,408.1, China will surpass us.
408.1,414.74," What I found looking at our own history is that when we've confronted a significant challenge,"
414.74,420.18," significant competition, significant adversity, we've managed to come together and actually"
420.18,424.18," do the long-term thinking, the long-term investment and that is really the moment we're in"
424.18,427.38, now and that's the test that I think we're facing.
427.38,428.86, Are we actually going to rise to it?
428.86,431.42, President Biden believes we are.
431.42,436.62, Anthony Blinken occupies a suite of offices on the seventh floor of the State Department.
436.62,440.58, But he first worked for Joe Biden at the Senate Foreign Relations Committee nearly
440.58,444.65999999999997, 20 years ago and has barely left his side since.
444.65999999999997,449.21999999999997," In the Obama White House, Secretary Blinken held concurrent roles as an assistant to the"
449.21999999999997,454.06, President and the National Security Advisor for Vice President Biden.
454.06,458.53999999999996, It's been the most consequential professional relationship and also in many ways personal
458.53999999999996,461.34, relationship that I've had.
461.34,462.65999999999997, How often do you speak?
462.65999999999997,463.65999999999997, It's pretty close to daily.
463.65999999999997,465.65999999999997, You speak to him every day.
465.65999999999997,467.26, In one way or another.
467.26,469.34, We're pretty good at meetings.
469.34,470.9, So there are a few of those.
470.9,476.74, When I thought about the relationship that you have had with President Biden over the
476.74,481.65999999999997," years in the Senate and then when he was Vice President, the only relationship that I could"
481.65999999999997,487.26," come up with, though I'm not a historian, was of course Secretary Baker and President"
487.26,488.26, George H.W.
488.26,489.26, Bush.
489.26,491.09999999999997, I'd be flattered by any comparison to Secretary Baker.
491.09999999999997,494.5, I actually spoke to him on the phone a few months ago.
494.5,499.82, And we talked about the importance of ideally a Secretary of State having a close relationship
499.82,500.82, with the President.
500.82,506.06," He was extraordinarily effective for all sorts of reasons, but that was I think a source"
506.06,507.86, of his effectiveness.
507.86,512.54, Secretary of State James Baker helped President George H.W. Bush end the Cold War with the
512.54,514.18, Soviet Union.
514.18,520.58, The current Secretary is in the midst of winding down America's longest war in Afghanistan.
520.58,529.0600000000001, Are you prepared for a worst case scenario in Afghanistan where the U.S.-backed government
529.0600000000001,532.34, fails and the Taliban takes over?
532.34,535.62, We have to be prepared for every scenario and there are a range of them.
535.62,540.26," And we're looking at this in a very clear, eyed way."
540.26,546.3000000000001," But Nora, we've been engaged in Afghanistan for 20 years and we sometimes forget why we"
546.3000000000001,548.0600000000001, went there in the first place.
548.06,551.54, And that was to deal with the people who attacked us on 9-11.
551.54,552.54, And we did.
552.54,555.4599999999999, Just because our troops are coming home doesn't mean we're leaving.
555.4599999999999,556.54, We're not.
556.54,557.9799999999999, Our embassy is staying.
557.9799999999999,562.78," The support that we're giving to Afghanistan when it comes to economic support, development,"
562.78,566.18," humanitarian, that remains."
566.18,569.42," And not only from us, from partners and allies."
569.42,571.18, Somewhat related.
571.18,574.26, Will the Biden administration close Guantanamo Bay?
574.26,576.02, We believe that it should be.
576.02,579.3," That's certainly a goal, but it's something that we'll bring some focus to in the months"
579.3,580.3, ahead.
580.3,585.26," In this past Wednesdays addressed to Congress, President Biden spoke about his plans for"
585.26,587.1, immigration reform.
587.1,591.5," For more than 30 years, politicians have talked about immigration reform and we've done"
591.5,592.5, nothing about it.
592.5,594.8199999999999, It's time to fix it.
594.8199999999999,599.34," It's a subject not usually central to the State Department's mission, but we ask Secretary"
599.34,604.06, Blinken about it because of the refugee crisis on America's southern border.
604.06,608.78, Border crossings for undocumented immigrants have skyrocketed.
608.78,613.9799999999999," In March, more than 170,000 people were taken into custody."
613.9799999999999,617.5799999999999, That's the highest in 20 years.
617.5799999999999,621.02, Are the policies of the Biden administration to blame?
621.02,622.02, No.
622.02,626.8599999999999, What we're seeing is indeed a surge of people to the border.
626.8599999999999,629.4599999999999, We've seen that in the past.
629.46,637.5400000000001," But we inherited a totally broken system, broken intentionally."
637.5400000000001,639.7800000000001, It takes time to fix it.
639.7800000000001,642.0600000000001," And by the way, our message is very clear."
642.0600000000001,643.1800000000001, Don't come.
643.1800000000001,644.98, The border is not open.
644.98,646.82, You won't get in.
646.82,651.34, But we have to understand what is motivating so many people to do this.
651.34,652.98, It is usually desperation.
652.98,653.98, But that's unnew.
653.98,657.74, I want to talk about the policies of the Biden administration because President Biden
657.74,665.82," did use his executive authority to curb deportations, to allow more asylum seekers to enter the"
665.82,667.46, United States.
667.46,673.86, So are these new policies by the administration contributing to this surge?
673.86,679.0600000000001, We're focused when it comes to people coming in to making sure that children on a company
679.0600000000001,683.46, minors are treated humanly and according to the law.
683.46,687.62, Is it problematic to tell migrants?
687.62,689.82," Well no, you can't come here."
689.82,694.26, And then at the same time create a different situation on the ground that does allow them
694.26,695.26, to come.
695.26,696.26, But the point is they're not.
696.26,704.7, And one of the challenges that we've had is that traffickers and others are trying to
704.7,706.22, tell them that the border is open.
706.22,707.22, It's not.
707.22,708.22, But children are being allowed in.
708.22,709.22, And they're being-
709.22,711.98, Children of the one exception because we will not.
711.98,714.54, It is the right thing to do.
714.54,716.34, We are not going to abide.
716.34,720.98," The notion that children are kept in a precarious, dangerous situation."
720.98,722.86, That is unacceptable.
722.86,725.62, Blinken himself is a father of two young children.
725.62,731.02, And hails from a family that only a few generations ago were themselves refugees.
731.02,737.38," His paternal, great-grandfather, Meyer Blinken, emigrated to New York City from Ukraine, fleeing"
737.38,740.5, Russian oppression in 1904.
740.5,745.78," This coming week, the Secretary of State will visit Ukraine to show support for the country"
745.78,749.94, currently in the throes of more recent Russian aggression.
749.94,756.9," President Putin has amassed a very large force at the border with Ukraine more than 100,000"
756.9,758.38, troops.
758.38,759.82, What is Putin up to?
759.82,762.82, You're right.
762.82,768.22, More forces amassed on the border with Ukraine than at any time since 2014 when Russia actually
768.22,769.22, invaded.
769.3000000000001,773.1, I can't tell you that we know Mr. Putin's intentions.
773.1,777.9, There are any number of things that he could do or choose not to do.
777.9,784.6600000000001, What we have seen in the last few days is apparently a decision to pull back some of those
784.6600000000001,785.6600000000001, forces.
785.6600000000001,788.5400000000001," We've seen some of them, in fact, start to pull back."
788.5400000000001,790.3000000000001, That's been verified that they are pulling back.
790.3000000000001,792.1, Starting now.
792.1,798.1800000000001," We're watching that very, very carefully."
798.18,801.5799999999999, Secretary Blinken on China's influence in Hong Kong.
801.5799999999999,805.26, I think there'll be an economic blowback at 60 minutes overtime.com.
