Start Time,End Time,Text
518.7600000000001,521.08, and he says they've been at work building a ramp
521.08,524.12," at the post office in Peterborough, New Hampshire."
524.12,527.8000000000001," This wheelchair ramp in front of the post office,"
527.8000000000001,530.7600000000001, this was required by the Americans with Disabilities Act.
530.7600000000001,535.0, And this is a long and fairly steep and fairly narrow ramp.
535.6400000000001,538.0400000000001, I think basically you'd have to be a special
538.0400000000001,542.0400000000001, Olympics athlete to get your wheelchair up this thing.
542.0400000000001,544.2, A work says there's a more convenient ramp
544.2,546.2, at the post office's back door.
546.2,549.8000000000001, It's been there since the 1930s and his work just fine.
549.8000000000001,551.96," But according to the Americans with Disabilities Act,"
551.96,555.48, that's not good enough because that treats people with disabilities
555.48,557.72," differently than the rest of us are treated,"
557.72,559.8000000000001, and so there has to be a ramp in the front.
559.8000000000001,561.96, And the only thing it's used for is kids on skateboards.
562.6800000000001,564.6800000000001, The advocates would seem to have the law
564.6800000000001,567.32, and some would argue logic on their side.
567.88,570.5200000000001," Oh, you can have logic on your side, no problem."
570.5200000000001,573.4000000000001," What I'm saying is they don't have common sense on their side,"
573.4,575.56," and a lot of human life should be guided,"
575.56,578.36, most of human life should be guided by common sense
578.36,579.88, and not by legal quibbling.
580.6,582.4399999999999, That seems like a really hard approach.
582.4399999999999,585.8," I mean, to go after the Disabilities Act."
585.8,587.0, American Disabilities Act.
587.0,589.3199999999999," I mean, that seems like it's a hard-less"
589.3199999999999,591.64," position, totally devoid of humanity."
591.64,596.68, How could anybody possibly be against good things for the disabled?
596.68,599.96," How could anybody take such a rotten, awful position as that?"
599.96,602.52," Well, I can and it's for this reason."
602.6,607.3199999999999, Is that the purpose of this law was to make George Bush feel good
607.3199999999999,608.92, and to make Congress people feel good
608.92,610.92, and to a certain extent I suppose make voters feel good.
610.92,613.0799999999999, This ramp doesn't help anybody with disabilities.
613.0799999999999,614.52, There already was a ramp.
614.52,616.84, Nobody with disabilities is using this ramp.
616.84,617.96, This ramp is there.
617.96,623.0," It's a $100,000 monument to patting oneself upon the back."
624.12,625.96," Some of his friends, say, O'Rourke,"
625.96,628.6," is a lot more sophisticated than he lets on,"
628.6,631.0, that he writes for effect and for sales.
631.56,632.92, You really believe everything you write?
634.36,635.56," Oh, good question."
637.08,637.96, Of course not.
638.84,642.28," But I think that there's some root course,"
642.28,645.56, some seeds of kernel in there of something that I believe.
646.6,647.32, I'm humorous.
647.32,648.6, Do I exaggerate for effect?
648.6,650.52, Of course I exaggerate for effect.
650.52,653.24, Some people have said it and I know you've probably read it.
653.24,654.92, P.J.'s very calculated.
656.68,660.04, Go back and look at him when he was writing for Harry
660.12,660.8399999999999, and he was a hippie.
661.48,664.04, Then he turns up at the National Ampune as an editor.
664.04,665.9599999999999," Then he goes to work for Rolling Stone,"
665.9599999999999,668.4399999999999, a politically liberal publication.
668.4399999999999,671.4, And now when it's become fashionable to be conservative
671.4,677.0," and right-wing, what you're doing is becoming a conservative commentator"
677.0,678.52, that really you're an opportunist.
679.0799999999999,679.88, Definitely.
679.88,681.0799999999999," You know, there's no doubt about that."
681.0799999999999,686.28, I am a very ambitious person and I was a hippie when it was fun to be hippie.
686.28,688.1999999999999, It would have been very stupid to have been a hippie in the 50s.
689.1600000000001,691.08, And even stupider to be one in the 80s.
692.0400000000001,695.8000000000001," But the end of the 60s, beginning of the 70s, it was a great time to be a hippie."
695.8000000000001,697.6400000000001," But definitely, I'm not an artist."
697.6400000000001,702.5200000000001," You know, I'm a journalist and I like to get stuff published."
702.5200000000001,707.96, I like to make money and I like to get a lot of readers if I possibly can.
707.96,711.08, And so have I changed with the times?
711.08,713.72," Well, God, what a strange person I would be if I hadn't."
